Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Predicted CO2 Emissions
ACURA,TLX SH-AWD,COMPACT,3.5,6,AS9,Z,11.4,7.7,9.8,29,228,226.9401932262537
ACURA,TLX SH-AWD A-SPEC,COMPACT,3.5,6,AS9,Z,12.0,8.2,10.3,27,240,239.30379475091482
ALFA ROMEO,4C Coupe,TWO-SEATER,1.8,4,AM6,Z,9.7,6.9,8.4,34,197,196.1944772484541
ALFA ROMEO,4C Spider,TWO-SEATER,1.8,4,AM6,Z,9.7,6.9,8.4,34,197,196.1944772484541
ALFA ROMEO,Giulia,MID-SIZE,2.0,4,A8,Z,10.0,7.2,8.7,32,205,204.2848474835556
ALFA ROMEO,Giulia AWD,MID-SIZE,2.0,4,A8,Z,10.5,7.7,9.2,31,217,216.0832703432825
ALFA ROMEO,Giulia Quadrifoglio,MID-SIZE,2.9,6,A8,Z,13.8,9.6,11.9,24,280,278.78837716326257
ALFA ROMEO,Stelvio,SUV - SMALL,2.0,4,A8,Z,10.3,8.1,9.3,30,218,216.43902024364593
ALFA ROMEO,Stelvio AWD,SUV - SMALL,2.0,4,A8,Z,10.8,8.3,9.6,29,226,226.31561085019212
ALFA ROMEO,Stelvio AWD Quadrifoglio,SUV - SMALL,2.9,6,A8,Z,14.1,10.4,12.4,23,292,290.0060833543856
ASTON MARTIN,DB11 V8,MINICOMPACT,4.0,8,A8,Z,13.0,9.8,11.5,25,271,270.10747475314537
ASTON MARTIN,DB11 AMR,MINICOMPACT,5.2,9,A8,Z,15.5,10.6,13.3,21,312,310.7926569297518
ASTON MARTIN,DBS Superleggera,MINICOMPACT,5.2,9,A8,Z,16.4,10.7,13.8,20,324,323.9876419489688
ASTON MARTIN,Rapide AMR,SUBCOMPACT,6.0,9,A8,Z,16.7,10.9,14.1,20,332,330.6041742843956
ASTON MARTIN,Vanquish Zagato,MINICOMPACT,6.0,9,A8,Z,17.5,11.4,14.7,19,346,345.13366891660706
ASTON MARTIN,Vantage V8,TWO-SEATER,4.0,8,A8,Z,12.7,9.4,11.2,25,264,260.7655631541051
AUDI,A3,SUBCOMPACT,2.0,4,AM7,X,9.1,6.8,8.1,35,188,187.19558033170492
AUDI,A3 quattro,SUBCOMPACT,2.0,4,AM7,X,10.9,7.9,9.6,29,225,223.25272210344207
AUDI,A3 Cabriolet quattro,SUBCOMPACT,2.0,4,AM7,X,10.7,7.9,9.5,30,221,220.68388544001394
AUDI,A4,COMPACT,2.0,4,AM7,Z,8.6,6.9,7.8,36,182,181.57569124615176
AUDI,A4 quattro,COMPACT,2.0,4,AM7,Z,10.0,7.0,8.7,32,204,202.85318453365082
AUDI,A4 allroad quattro,STATION WAGON - SMALL,2.0,4,AM7,Z,10.7,8.0,9.5,30,221,221.0346268610194
AUDI,A5 quattro,SUBCOMPACT,2.0,4,AM7,Z,10.0,7.0,8.7,32,204,203.1995118856103
AUDI,A5 Cabriolet quattro,SUBCOMPACT,2.0,4,AM7,Z,10.0,7.0,8.7,32,204,203.1995118856103
AUDI,A5 Sportback quattro,MID-SIZE,2.0,4,AM7,Z,10.0,7.0,8.7,32,204,203.20250082500797
AUDI,A6 quattro,MID-SIZE,3.0,6,AM7,Z,10.7,8.2,9.6,29,224,223.0787181352204
AUDI,A7 quattro,MID-SIZE,3.0,6,AM7,Z,10.7,8.2,9.6,29,224,223.0787181352204
AUDI,A8L,FULL-SIZE,3.0,6,AS8,Z,12.5,8.6,10.8,26,252,251.37606733842375
AUDI,Q3 quattro,SUV - SMALL,2.0,4,AS8,X,12.3,8.6,10.6,27,248,248.98940433775536
AUDI,Q5,SUV - SMALL,2.0,4,AM7,Z,10.9,8.7,9.9,29,230,230.8143275720193
AUDI,Q7,SUV - STANDARD,2.0,4,AS8,Z,12.2,9.5,11.0,26,258,256.93842157058845
AUDI,Q7,SUV - STANDARD,3.0,6,AS8,Z,12.6,9.4,11.1,25,260,258.80684861037275
AUDI,Q8,SUV - STANDARD,3.0,6,AS8,Z,14.0,10.7,12.5,23,294,292.7422835853117
AUDI,RS 3,SUBCOMPACT,2.5,5,AM7,Z,12.4,8.4,10.6,27,247,247.39884777956516
AUDI,RS 5 Coupe,SUBCOMPACT,2.9,6,AS8,Z,13.3,8.7,11.3,25,262,260.98282384666845
AUDI,RS 5 Sportback,MID-SIZE,2.9,6,AS8,Z,13.5,9.0,11.5,25,268,267.95868918947775
AUDI,S3,SUBCOMPACT,2.0,4,AM7,Z,10.7,8.0,9.5,30,222,221.42419918009313
AUDI,S4,COMPACT,3.0,6,AS8,Z,11.3,8.0,9.8,29,230,228.89447301397783
AUDI,S5,SUBCOMPACT,3.0,6,AS8,Z,11.3,8.0,9.8,29,230,229.34272911301625
AUDI,S5 Cabriolet,SUBCOMPACT,3.0,6,AS8,Z,11.4,8.2,9.9,29,234,231.72405475999327
AUDI,S5 Sportback,MID-SIZE,3.0,6,AS8,Z,11.3,8.0,9.8,29,230,229.06856107653797
AUDI,SQ5,SUV - SMALL,3.0,6,AS8,Z,12.7,10.0,11.5,25,270,268.01049323206576
AUDI,TT Coupe quattro,SUBCOMPACT,2.0,4,AM7,X,10.3,7.7,9.2,31,213,213.82853322381038
AUDI,TT Roadster quattro,TWO-SEATER,2.0,4,AM7,X,10.3,7.7,9.2,31,213,213.8941698277609
AUDI,TT RS Coupe,SUBCOMPACT,2.5,5,AM7,Z,12.0,8.3,10.3,27,241,240.85451884005278
AUDI,TTS Coupe,SUBCOMPACT,2.0,4,AM7,Z,10.4,8.2,9.4,30,220,219.77528622097248
BENTLEY,Bentayga,SUV - STANDARD,4.0,8,AS8,Z,16.4,10.1,13.6,21,315,315.888241927224
BENTLEY,Mulsanne,MID-SIZE,6.25,8,AS8,Z,21.35,14.249999999999998,18.15,14,408,407.99882794302084
BMW,230i xDrive Cabriolet,SUBCOMPACT,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,206.77935311792154
BMW,230i xDrive Coupe,SUBCOMPACT,2.0,4,AS8,Z,9.9,7.1,8.6,33,202,200.9496832361428
BMW,330i xDrive,COMPACT,2.0,4,AS8,Z,9.5,6.9,8.3,34,194,193.949064617698
BMW,330i xDrive Gran Turismo,FULL-SIZE,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,206.77973068744876
BMW,330i xDrive Touring,STATION WAGON - SMALL,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,206.58807454797397
BMW,430i xDrive Cabriolet,SUBCOMPACT,2.0,4,AS8,Z,10.6,7.3,9.1,31,213,211.97025533540105
BMW,430i xDrive Coupe,COMPACT,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,206.61757170636338
BMW,430i xDrive Gran Coupe,COMPACT,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,206.61757170636338
BMW,440i Coupe,COMPACT,3.0,6,AS8,Z,11.2,7.3,9.4,30,227,221.27962657427042
BMW,440i Coupe,COMPACT,3.0,6,M6,Z,12.8,8.8,11.0,26,256,256.4615520125231
BMW,440i xDrive Cabriolet,SUBCOMPACT,3.0,6,AS8,Z,11.8,7.9,10.0,28,235,233.31219853270213
BMW,440i xDrive Coupe,COMPACT,3.0,6,AS8,Z,11.4,7.6,9.7,29,228,226.47061200367693
BMW,440i xDrive Coupe,COMPACT,3.0,6,M6,Z,13.0,8.5,11.0,26,256,256.45753812464164
BMW,440i xDrive Gran Coupe,COMPACT,3.0,6,AS8,Z,11.4,7.6,9.7,29,228,226.47061200367693
BMW,530i xDrive,MID-SIZE,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,206.72038613393576
BMW,540i xDrive,MID-SIZE,3.0,6,AS8,Z,11.2,8.1,9.8,29,231,229.0508731507936
BMW,640i xDrive Gran Coupe,COMPACT,3.0,6,AS8,Z,12.3,8.4,10.5,27,248,246.15551253005037
BMW,640i xDrive Gran Turismo,FULL-SIZE,3.0,6,AS8,Z,11.9,8.4,10.3,27,241,240.88545060599995
BMW,650i xDrive Gran Coupe,COMPACT,4.4,8,AS8,Z,14.0,9.6,12.0,24,282,280.60281556403515
BMW,750i xDrive,FULL-SIZE,4.4,8,AS8,Z,13.3,9.2,11.5,25,269,267.7354216926302
BMW,750Li xDrive,FULL-SIZE,4.4,8,AS8,Z,14.0,9.6,12.0,24,282,280.5386399580002
BMW,Alpina B6 xDrive Gran Coupe,COMPACT,4.4,8,AS8,Z,14.0,9.6,12.0,24,282,280.60281556403515
BMW,Alpina B7 xDrive,FULL-SIZE,4.4,8,AS8,Z,14.0,9.6,12.0,24,282,280.5386399580002
BMW,M2 Competition,SUBCOMPACT,3.0,6,AM7,Z,14.3,10.4,12.6,22,294,293.88605554695516
BMW,M2 Competition,SUBCOMPACT,3.0,6,M6,Z,13.4,9.6,11.7,24,273,273.1312669243521
BMW,M240i Cabriolet,SUBCOMPACT,3.0,6,AS8,Z,11.2,7.8,9.7,29,227,226.39204373620808
BMW,M240i Cabriolet,SUBCOMPACT,3.0,6,M6,Z,12.8,8.8,11.0,26,256,257.09854384936403
BMW,M240i Coupe,SUBCOMPACT,3.0,6,AS8,Z,11.2,7.8,9.7,29,227,226.39204373620808
BMW,M240i Coupe,SUBCOMPACT,3.0,6,M6,Z,12.8,8.8,11.0,26,256,257.09854384936403
BMW,M240i Coupe M Performance,SUBCOMPACT,3.0,6,AS8,Z,11.2,7.8,9.7,29,227,226.39204373620808
BMW,M240i Coupe M Performance,SUBCOMPACT,3.0,6,M6,Z,12.8,8.8,11.0,26,256,257.09854384936403
BMW,M240i xDrive Cabriolet,SUBCOMPACT,3.0,6,AS8,Z,11.3,8.0,9.8,29,229,229.34272911301625
BMW,M240i xDrive Coupe,SUBCOMPACT,3.0,6,AS8,Z,11.3,8.0,9.8,29,229,229.34272911301625
BMW,M240i xDrive Coupe M Performance,SUBCOMPACT,3.0,6,AS8,Z,11.3,8.0,9.8,29,229,229.34272911301625
BMW,M4 Cabriolet,SUBCOMPACT,3.0,6,AM7,Z,14.5,10.5,12.7,22,299,298.4567852550093
BMW,M4 Cabriolet,SUBCOMPACT,3.0,6,M6,Z,13.8,9.4,11.9,24,280,276.5829360164911
BMW,M4 Cabriolet Competition,SUBCOMPACT,3.0,6,AM7,Z,14.5,10.5,12.7,22,299,298.4567852550093
BMW,M4 Cabriolet Competition,SUBCOMPACT,3.0,6,M6,Z,13.8,9.4,11.9,24,280,276.5829360164911
BMW,M4 Coupe,COMPACT,3.0,6,AM7,Z,14.3,10.4,12.6,22,294,293.93881119966085
BMW,M4 Coupe,COMPACT,3.0,6,M6,Z,13.4,9.6,11.7,24,273,273.20994387833355
BMW,M4 Coupe Competition,COMPACT,3.0,6,AM7,Z,14.3,10.4,12.6,22,294,293.93881119966085
BMW,M4 Coupe Competition,COMPACT,3.0,6,M6,Z,13.4,9.6,11.7,24,273,273.20994387833355
BMW,M4 CS,COMPACT,3.0,6,AM7,Z,14.3,10.4,12.6,22,294,293.93881119966085
BMW,M5,MID-SIZE,4.4,8,AS8,Z,16.0,11.2,13.9,20,324,323.64421373966167
BMW,M5 Competition,MID-SIZE,4.4,8,AS8,Z,16.0,11.2,13.9,20,324,323.64421373966167
BMW,M550i xDrive,MID-SIZE,4.4,8,AS8,Z,13.3,9.2,11.5,25,269,267.5816652690828
BMW,M6 Gran Coupe,COMPACT,4.4,8,AM7,Z,17.3,11.6,14.7,19,344,342.9556867748177
BMW,M760Li xDrive,FULL-SIZE,6.25,9,AS8,Z,17.7,11.9,15.1,19,355,354.9469866301378
BMW,M850i xDrive Cabriolet,SUBCOMPACT,4.4,8,AS8,Z,13.5,9.2,11.6,24,270,269.567155041684
BMW,M850i xDrive Coupe,SUBCOMPACT,4.4,8,AS8,Z,13.3,9.2,11.5,25,269,267.78679269516573
BMW,X1 xDrive28i,SUV - SMALL,2.0,4,AS8,Z,10.7,7.5,9.3,30,217,216.55353674883014
BMW,X2 xDrive28i,SUV - SMALL,2.0,4,AS8,Z,11.0,7.7,9.5,30,222,221.17157135931808
BMW,X3 xDrive30i,SUV - SMALL,2.0,4,AS8,Z,10.8,8.0,9.6,29,223,223.3501274995726
BMW,X3 M40i,SUV - SMALL,3.0,6,AS8,Z,11.9,8.7,10.4,27,245,244.292179479019
BMW,X4 xDrive30i,SUV - SMALL,2.0,4,AS8,Z,10.8,8.0,9.6,29,223,223.3501274995726
BMW,X4 M40i,SUV - SMALL,3.0,6,AS8,Z,11.9,8.7,10.4,27,245,244.292179479019
BMW,X5 xDrive40i,SUV - STANDARD,3.0,6,AS8,Z,11.7,9.1,10.5,27,245,245.54760479440742
BMW,X5 xDrive50i,SUV - STANDARD,4.4,8,AS8,Z,15.3,11.1,13.4,21,314,312.9030814410127
BMW,X6 xDrive35i,SUV - STANDARD,3.0,6,AS8,Z,13.0,9.9,11.6,24,272,271.11992497463854
BMW,X6 xDrive50i,SUV - STANDARD,4.4,8,AS8,Z,14.3,10.6,12.6,22,294,292.9894294037829
BMW,X6 M,SUV - STANDARD,4.4,8,AS8,Z,16.6,12.1,14.6,19,341,340.13703033845013
BMW,X7 xDrive40i,SUV - STANDARD,3.0,6,AS8,Z,12.0,9.4,10.8,26,254,252.9862214803279
BMW,X7 xDrive50i,SUV - STANDARD,4.4,8,AS8,Z,14.3,10.6,12.6,22,294,292.9894294037829
BUGATTI,Chiron,TWO-SEATER,6.25,9,AM7,Z,21.35,14.249999999999998,18.15,13,408,407.99882794302084
BUICK,Enclave,SUV - STANDARD,3.6,6,A9,X,13.0,9.1,11.2,25,263,261.4333698425413
BUICK,Enclave AWD,SUV - STANDARD,3.6,6,A9,X,13.8,9.5,11.9,24,278,277.74393617343037
BUICK,Encore,SUV - SMALL,1.4,4,AS6,X,9.4,7.8,8.7,32,204,203.65017551615674
BUICK,Encore (SIDI with Stop/Start),SUV - SMALL,1.4,4,AS6,X,8.9,7.5,8.3,34,194,192.96433954122796
BUICK,Encore AWD,SUV - SMALL,1.4,4,AS6,X,9.9,8.1,9.1,31,214,213.11023544004158
BUICK,Encore AWD (SIDI with Stop/Start),SUV - SMALL,1.4,4,AS6,X,9.4,7.9,8.8,32,205,203.61098151714742
BUICK,Envision AWD,SUV - SMALL,2.0,4,A9,Z,11.7,9.4,10.7,26,249,248.95600165659934
BUICK,Envision AWD,SUV - SMALL,2.5,4,A6,X,11.1,8.6,10.0,28,234,233.50559020083426
BUICK,LaCrosse,MID-SIZE,3.6,6,AS9,X,11.7,7.8,9.9,29,233,231.52464606497824
BUICK,LaCrosse eAssist,MID-SIZE,2.5,4,AS6,X,9.4,6.8,8.2,34,192,192.12318405852898
BUICK,LaCrosse AWD,MID-SIZE,3.6,6,AS9,X,11.7,8.2,10.1,28,238,235.457048236931
BUICK,Regal,MID-SIZE,2.0,4,AS9,Z,10.6,7.4,9.1,31,214,213.77429794923788
BUICK,Regal AWD,MID-SIZE,2.0,4,AS8,Z,11.0,8.0,9.6,29,227,226.11376541941922
BUICK,Regal AWD,MID-SIZE,3.6,6,AS9,X,12.4,8.7,10.7,26,251,248.56896307796464
CADILLAC,CT6 AWD,FULL-SIZE,3.0,6,AS10,Z,13.1,9.1,11.3,25,267,264.2298707008163
CADILLAC,CT6 AWD,FULL-SIZE,3.6,6,AS10,X,13.0,8.8,11.1,25,261,259.5687004947354
CADILLAC,CT6 AWD,FULL-SIZE,4.2,8,AS10,Z,17.3,9.5,13.8,20,324,321.7598051602788
CADILLAC,CTS,MID-SIZE,2.0,4,AS8,Z,11.0,7.8,9.5,30,222,223.20764507132756
CADILLAC,CTS,MID-SIZE,3.6,6,AS8,X,12.3,8.2,10.5,27,246,244.4885745442535
CADILLAC,CTS AWD,MID-SIZE,2.0,4,AS8,Z,11.4,8.1,9.9,29,232,231.36639528991174
CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS8,X,13.3,9.2,11.5,25,269,267.1681862027651
CADILLAC,CTS Vsport,MID-SIZE,3.6,6,AS8,Z,15.0,9.9,12.7,22,298,298.2825934077204
CADILLAC,CTS-V,MID-SIZE,6.2,8,AS8,Z,17.1,11.0,14.3,20,337,336.36215960330054
CADILLAC,Escalade 4WD,SUV - STANDARD,6.2,8,A10,Z,16.6,10.9,14.0,20,328,326.83392775692744
CADILLAC,XT4,SUV - SMALL,2.0,4,AS9,Z,9.8,7.8,8.9,32,209,207.6426700839907
CADILLAC,XT4 AWD,SUV - SMALL,2.0,4,AS9,Z,10.9,8.2,9.7,29,227,226.68302882690156
CADILLAC,XT5,SUV - SMALL,3.6,6,AS8,X,12.1,8.9,10.6,27,250,248.85301296183093
CADILLAC,XT5 AWD,SUV - SMALL,3.6,6,AS8,X,12.8,9.3,11.2,25,263,261.1195029966972
CADILLAC,XTS,FULL-SIZE,3.6,6,AS6,X,12.9,8.7,11.0,26,259,257.66239092896853
CADILLAC,XTS AWD,FULL-SIZE,3.6,6,AS6,X,13.7,9.0,11.6,24,272,270.7225540713102
CADILLAC,XTS Vsport AWD,FULL-SIZE,3.6,6,AS6,Z,15.0,10.1,12.8,22,302,299.4047036788925
CHEVROLET,Blazer,SUV - SMALL,2.5,4,A9,X,10.8,8.8,9.9,29,232,230.5351653125707
CHEVROLET,Blazer,SUV - SMALL,3.6,6,A9,X,12.0,9.0,10.6,27,250,248.82581303615274
CHEVROLET,Blazer AWD,SUV - SMALL,3.6,6,A9,X,12.7,9.5,11.3,25,265,261.0951630758562
CHEVROLET,Camaro,SUBCOMPACT,2.0,4,AS8,Z,10.8,7.7,9.4,30,220,219.6462393222267
CHEVROLET,Camaro,SUBCOMPACT,2.0,4,M6,Z,11.9,7.9,10.1,28,235,235.15424354974996
CHEVROLET,Camaro,SUBCOMPACT,3.6,6,AS8,X,12.3,8.2,10.4,27,246,244.36441537180949
CHEVROLET,Camaro,SUBCOMPACT,3.6,6,M6,X,14.3,8.8,11.8,24,277,275.00813280031554
CHEVROLET,Camaro SS,SUBCOMPACT,6.2,8,AS10,Z,14.5,8.8,12.0,24,279,278.99183636485543
CHEVROLET,Camaro SS,SUBCOMPACT,6.2,8,M6,Z,14.9,9.9,12.6,22,297,295.04810498702534
CHEVROLET,Camaro ZL1,SUBCOMPACT,6.2,8,AS10,Z,18.3,11.2,15.1,19,355,353.59844717130613
CHEVROLET,Camaro ZL1,SUBCOMPACT,6.2,8,M6,Z,17.2,12.0,14.9,19,349,347.4368596970842
CHEVROLET,Colorado,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.1,9.2,10.8,26,253,252.2268504011891
CHEVROLET,Colorado,PICKUP TRUCK - SMALL,2.5,4,M6,X,11.9,9.2,10.7,26,251,249.1849379660062
CHEVROLET,Colorado,PICKUP TRUCK - SMALL,2.8,4,A6,D,11.8,7.9,10.1,28,270,269.417900426185
CHEVROLET,Colorado,PICKUP TRUCK - SMALL,3.6,6,A8,X,13.4,9.6,11.7,24,274,273.40232445340285
CHEVROLET,Colorado 4WD,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.7,9.8,11.4,25,267,266.7868092314093
CHEVROLET,Colorado 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,D,12.2,8.4,10.5,27,283,282.34327382530324
CHEVROLET,Colorado 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,X,14.0,9.9,12.2,23,286,285.25953566357254
CHEVROLET,Colorado ZR2 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,D,13.3,10.6,12.1,23,326,319.8607467570419
CHEVROLET,Colorado ZR2 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,X,15.0,13.0,14.1,20,331,330.3052392184408
CHEVROLET,Corvette,TWO-SEATER,6.2,8,AS8,Z,15.6,9.2,12.7,22,299,296.24572098930184
CHEVROLET,Corvette,TWO-SEATER,6.2,8,M7,Z,14.6,9.3,12.2,23,286,286.7168156626393
CHEVROLET,Corvette Z06,TWO-SEATER,6.2,8,AS8,Z,17.2,10.1,14.0,20,331,327.9699025970764
CHEVROLET,Corvette Z06,TWO-SEATER,6.2,8,M7,Z,15.9,10.6,13.5,21,318,315.9593166358215
CHEVROLET,Corvette ZR1,TWO-SEATER,6.2,8,AS8,Z,19.5,12.0,16.1,18,381,373.7633786095941
CHEVROLET,Corvette ZR1,TWO-SEATER,6.2,8,M7,Z,18.2,12.5,15.6,18,368,363.00335264139215
CHEVROLET,Cruze,COMPACT,1.4,4,AS6,X,8.3,6.2,7.3,39,172,172.17831213162108
CHEVROLET,Cruze Premier,COMPACT,1.4,4,AS6,X,8.3,6.2,7.3,39,172,172.17831213162108
CHEVROLET,Cruze Diesel,COMPACT,1.6,4,A9,D,7.6,4.9,6.4,44,172,172.62666987723608
CHEVROLET,Cruze Hatchback,MID-SIZE,1.4,4,AS6,X,8.3,6.2,7.3,39,172,172.1684128012569
CHEVROLET,Cruze Hatchback Premier,MID-SIZE,1.4,4,AS6,X,8.5,6.4,7.5,38,175,176.34111364947134
CHEVROLET,Cruze Hatchback Diesel,MID-SIZE,1.6,4,A9,D,7.8,5.2,6.6,43,178,177.786583378538
CHEVROLET,Equinox,SUV - SMALL,1.5,4,A6,X,9.2,7.3,8.3,34,196,194.0841988612535
CHEVROLET,Equinox,SUV - SMALL,1.6,4,A6,D,8.5,6.0,7.4,38,199,200.20279778908457
CHEVROLET,Equinox AWD,SUV - SMALL,1.5,4,A6,X,9.3,7.8,8.6,33,207,202.13682534204227
CHEVROLET,Equinox AWD,SUV - SMALL,1.6,4,A6,D,8.5,6.1,7.4,38,199,200.32507556686235
CHEVROLET,Equinox AWD,SUV - SMALL,2.0,4,A9,Z,10.9,8.3,9.7,29,228,226.97021525112635
CHEVROLET,Impala,FULL-SIZE,2.5,4,AS6,X,10.8,8.0,9.6,29,225,223.40880514535746
CHEVROLET,Impala,FULL-SIZE,3.6,6,AS6,X,12.7,8.5,10.8,26,254,251.55208428084637
CHEVROLET,Impala,FULL-SIZE,3.6,6,AS6,E,17.2,11.6,14.6,19,245,239.61251422787464
CHEVROLET,Malibu,MID-SIZE,1.5,4,AV,X,8.2,6.6,7.5,38,174,177.17409923662314
CHEVROLET,Malibu,MID-SIZE,2.0,4,A9,Z,10.5,7.4,9.1,31,214,212.65019090930699
CHEVROLET,Malibu Hybrid,MID-SIZE,1.8,4,AV,X,4.8,5.5,5.1,47,121,120.70900397816268
CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,2.7,4,A8,X,11.9,10.3,11.1,25,261,261.14025100279326
CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,4.3,6,A6,X,15.1,11.5,13.5,21,316,316.30872070697563
CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.9,11.4,13.9,20,326,325.1128630550536
CHEVROLET,Silverado FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.7,11.9,14.0,20,329,327.7366232214377
CHEVROLET,Silverado FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,21.1,14.249999999999998,18.15,15,306,311.84236463413305
CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,5.3,8,A8,X,14.1,10.2,12.4,23,290,290.16699321051533
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,2.7,4,A8,X,12.5,10.8,11.7,24,275,274.26763179983607
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,4.3,6,A6,X,15.8,11.9,14.0,20,329,325.097858576628
CHEVROLET,Silverado 4WD Trail Boss,PICKUP TRUCK - STANDARD,4.3,6,A6,X,16.3,12.9,14.8,19,347,345.2639721057208
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.9,11.7,14.0,20,329,328.2203026548766
CHEVROLET,Silverado 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.1,12.5,14.4,20,339,337.73396785458647
CHEVROLET,Silverado 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,21.35,14.249999999999998,18.15,15,322,324.61837615844206
CHEVROLET,Silverado 4WD Trail Boss,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.5,13.0,14.9,19,350,348.258574007956
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,14.9,10.8,13.1,22,306,304.52008468183345
CHEVROLET,Silverado 4WD Trail Boss,PICKUP TRUCK - STANDARD,5.3,8,A8,X,15.3,11.8,13.7,21,320,320.93645694434724
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,6.2,8,A10,Z,15.0,12.0,13.7,21,321,320.76983426862154
CHEVROLET,Silverado LD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.6,10.9,13.5,21,317,315.94205477517687
CHEVROLET,Silverado LD 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.8,11.4,13.8,20,325,320.6670277980618
CHEVROLET,Spark,SUBCOMPACT,1.4,4,AV,X,7.9,6.2,7.1,40,167,166.35940325543663
CHEVROLET,Spark,SUBCOMPACT,1.4,4,M5,X,8.0,6.2,7.2,39,170,168.7725652412963
CHEVROLET,Suburban,SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314,313.50413827768193
CHEVROLET,Suburban FFV,SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314,313.50413827768193
CHEVROLET,Suburban FFV,SUV - STANDARD,5.3,8,A6,E,21.2,13.9,17.9,16,298,298.87827995842946
CHEVROLET,Suburban 4WD,SUV - STANDARD,5.3,8,A6,X,16.8,11.3,14.3,20,336,335.7442020264434
CHEVROLET,Suburban 4WD FFV,SUV - STANDARD,5.3,8,A6,X,16.8,11.3,14.3,20,336,335.7442020264434
CHEVROLET,Suburban 4WD FFV,SUV - STANDARD,5.3,8,A6,E,21.35,14.249999999999998,18.15,15,317,307.93009835390853
CHEVROLET,Suburban 4WD,SUV - STANDARD,6.2,8,A10,Z,17.1,11.3,14.5,19,340,337.9951221893678
CHEVROLET,Tahoe,SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314,313.50413827768193
CHEVROLET,Tahoe FFV,SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314,313.50413827768193
CHEVROLET,Tahoe FFV,SUV - STANDARD,5.3,8,A6,E,21.2,13.9,17.9,16,298,298.87827995842946
CHEVROLET,Tahoe 4WD,SUV - STANDARD,5.3,8,A6,X,15.8,11.1,13.7,21,321,320.2413672408191
CHEVROLET,Tahoe 4WD FFV,SUV - STANDARD,5.3,8,A6,X,15.8,11.1,13.7,21,321,320.2413672408191
CHEVROLET,Tahoe 4WD FFV,SUV - STANDARD,5.3,8,A6,E,21.35,14.249999999999998,18.15,15,305,307.93009835390853
CHEVROLET,Tahoe 4WD,SUV - STANDARD,6.2,8,A10,Z,16.4,10.7,13.8,20,325,324.33176368563295
CHEVROLET,Traverse,SUV - STANDARD,3.6,6,A9,X,13.0,8.8,11.1,25,261,259.8446417540726
CHEVROLET,Traverse AWD,SUV - STANDARD,3.6,6,A9,X,13.7,9.5,11.8,24,277,275.3166353561295
CHEVROLET,Trax,SUV - SMALL,1.4,4,AS6,X,9.1,7.6,8.4,34,196,195.8339997268588
CHEVROLET,Trax,SUV - SMALL,1.4,4,M6,X,9.4,6.9,8.3,34,194,192.97269812708655
CHEVROLET,Trax 4WD,SUV - SMALL,1.4,4,AS6,X,9.9,8.1,9.1,31,214,213.11023544004158
CHRYSLER,300,FULL-SIZE,3.6,6,A8,X,12.4,7.8,10.3,27,242,241.34411131782414
CHRYSLER,300 FFV,FULL-SIZE,3.6,6,A8,X,12.4,7.8,10.3,27,242,241.34411131782414
CHRYSLER,300 FFV,FULL-SIZE,3.6,6,A8,E,17.1,10.6,14.2,20,234,232.6318034766088
